label,youtube_id,time_start,time_end,split,is_cc
sanding floor,1dSn1Xy8CCk,58,68,train,0
sanding floor,1uSWjTl6K7M,2,12,train,0
sanding floor,1XaOD6HGaLo,4,14,train,0
sanding floor,1XPacq-Adio,2,12,train,0
sanding floor,22GRK9RoW6M,197,207,train,0
sanding floor,29Nbn3zXi2c,11,21,train,0
scrambling eggs,0O4ozn9-jGk,35,45,train,0
scrambling eggs,0p55jTqnXD8,36,46,train,0
scrambling eggs,0q38QR1rV_Y,109,119,train,0
scrambling eggs,0Y9hXGNwfkA,69,79,train,0
scrambling eggs,0YZI2FaKLuU,63,73,train,0
scrambling eggs,15svAxreiro,114,124,train,0
scrambling eggs,1cSHWdIzbJg,245,255,train,0
scrambling eggs,1h9aVL3c1lU,174,184,train,0
scrambling eggs,1JUJ3IP8zA8,22,32,train,0
scrambling eggs,1kaSAklKMoo,165,175,train,0
scrambling eggs,1niNKup9egs,13,23,train,0
scrambling eggs,1pz3DTWpxvs,182,192,train,0
scrambling eggs,1RbSLP2TKzg,73,83,train,0
scrambling eggs,1X0xD5BC_-w,223,233,train,1
scrambling eggs,1X5j6_zBBbU,171,181,train,0
scrambling eggs,2-TaWGruYyY,101,111,train,0
scrambling eggs,21pDj2CR75M,20,30,train,0
scrambling eggs,282ALbZe7Ek,53,63,train,0
scrambling eggs,2GK6dKmLxeI,23,33,train,0
scrambling eggs,2HaBPLuf2jk,231,241,train,0
scuba diving,04ZcP_0utvg,17,27,train,0
scuba diving,07fUlMbRB-0,314,324,train,0
scuba diving,07whL_0ea3A,118,128,train,0
scuba diving,0IwbrLq6cEg,63,73,train,0
scuba diving,0kKdQSn5POA,4,14,train,0
scuba diving,0kOi04pMW_o,149,159,train,0
scuba diving,0NN6IFc7lZc,25,35,train,0
scuba diving,0oflthGC468,60,70,train,0
scuba diving,0P4ng-HgroY,11,21,train,0
scuba diving,0R47I9RNtDY,28,38,train,0
scuba diving,0sjl7KZdcd0,0,10,train,0
scuba diving,0Wzr5PrHMJU,137,147,train,0
scuba diving,0XSoQmEL3IU,8,18,train,0
scuba diving,0zEkhD7gizY,11,21,train,0
scuba diving,1-wA871-RwE,107,117,train,0
scuba diving,1-Y7YUEonGg,36,46,train,0
scuba diving,13RO8-AotSU,386,396,train,0
scuba diving,15SqU9wyekc,5,15,train,0
scuba diving,18yi5GTcJOE,186,196,train,0
scuba diving,19isskP-7Gs,32,42,train,0
scuba diving,1A0PSZSkDPs,84,94,train,0
scuba diving,1AHjYVZNxUY,54,64,train,0
scuba diving,1djQ1PvudE4,221,231,train,0
scuba diving,1Fy2KNrG-Gg,18,28,train,0
setting table,0n96vqLWm_U,257,267,train,0
setting table,1EJ8_rpbrT8,34,44,train,0
setting table,1HDNCk5Oqic,6,16,train,0
setting table,1wp0DMf44jQ,80,90,train,0
setting table,28wEES3vcwo,67,77,train,0
setting table,2KYlHZE__N4,39,49,train,0
setting table,2Po6jyPRtlU,151,161,train,0
setting table,2t4CL2omhGs,97,107,train,0
setting table,2TzUtPBzGLY,53,63,train,0
setting table,3CyRkyUVF7E,2170,2180,train,0
shaking hands,-OmmaEJuqgk,17,27,train,0
shaking hands,-oqoycHXA4M,2,12,train,0
shaking hands,-WfCb93OUrM,30,40,train,0
shaking hands,-xRTUbtDuNw,1,11,train,0
shaking hands,01_d_tfpAsk,3,13,train,0
shaking hands,07f88HrHORw,116,126,train,0
shaking hands,07vM2yT_Mp4,23,33,train,0
shaking hands,0Bo_JOs7i2U,53,63,train,0
shaking hands,0c4hV7Mqxpw,22,32,train,0
shaking hands,0Cw7F9jcW98,13,23,train,0
shaking hands,0Is7HxD0CSg,72,82,train,0
shaking hands,0jh1HvNMB0U,26,36,train,0
shaking hands,0uowd-IKh7A,10,20,train,0
shaking hands,0W73M2JhRxs,0,10,train,0
shaking hands,0XixUktJ0UY,0,10,train,0
shaking head,-Ways-MBauo,5,15,train,0
shaking head,-ZMmBSABpbw,17,27,train,0
shaking head,-zWcT_ZSwl8,22,32,train,0
shaking head,02aG2J02BT8,3,13,train,0
shaking head,09m0B8RRiEE,1134,1144,train,0
shaking head,0ChHFh2u4kY,16,26,train,0
shaking head,0cLjIPQ4tEo,16,26,train,0
shaking head,0hhI2iptmXg,22,32,train,0
shaking head,0i3eKdumqZ0,90,100,train,0
shaking head,0IM_QPs4qKc,42,52,train,0
shaking head,0oTo1gbllcw,26,36,train,0
shaking head,15UdVDXXBFE,1,11,train,0
shaking head,1dRWkHUt_Yk,6,16,train,0
shaking head,1g7kY-ScjcY,4,14,train,0
shaking head,1GYvaplEznE,58,68,train,0
shaking head,1JmifvN0bzM,4,14,train,0
shaking head,1kSr1W9BIVc,28,38,train,0
shaking head,1MSjHJ3ISqY,12,22,train,0
shaking head,1vFVA_sAaF8,4,14,train,0
shaking head,1XwEKcrkSg8,14,24,train,0
shaking head,2-DxJ7Vtte0,83,93,train,0
shaking head,27j-R0dGRWw,2,12,train,0
sharpening knives,-Scktc0iSdM,158,168,train,0
sharpening knives,-VYyN_JKLos,407,417,train,0
sharpening knives,01JAaz1vUkE,124,134,train,0
sharpening knives,0K23-tUAc00,61,71,train,0
sharpening knives,0l6i0nH04e0,318,328,train,0
sharpening knives,0TPDgdo7jfM,34,44,train,0
sharpening knives,12vp7eheIcY,233,243,train,0
sharpening knives,14hrK7XCpSs,335,345,train,0
sharpening pencil,-RZu0saT-50,4,14,train,0
sharpening pencil,-U850eM6NNY,7,17,train,0
sharpening pencil,-wm05zJN7pw,47,57,train,0
sharpening pencil,-XoRyRfUtaU,11,21,train,0
sharpening pencil,-xpPr5rKOGs,0,10,train,1
sharpening pencil,-xq6tjHXFpQ,141,151,train,0
sharpening pencil,-yYNRNBwGtU,3,13,train,0
sharpening pencil,08FB-43gU-M,45,55,train,0
sharpening pencil,0e0CZ7zAfd8,17,27,train,0
sharpening pencil,0Pd5QD39kXA,173,183,train,0
sharpening pencil,0yH8MoPUx7Y,18,28,train,0
sharpening pencil,0ykO-N4CRME,6,16,train,0
sharpening pencil,0ZbZu2Ot_es,0,10,train,0
sharpening pencil,116sXN0t3Vc,1,11,train,0
sharpening pencil,11ckz7rLzn8,9,19,train,0
sharpening pencil,13H87a1Gzmc,7,17,train,0
sharpening pencil,1jqqEgwcOzw,153,163,train,0
sharpening pencil,1mqn2XtOFoc,12,22,train,0
shaving head,-W-AlvftrwI,10,20,train,0
shaving head,-Y8ctlghlWM,86,96,train,0
shaving head,-Z7SlpjF3cE,37,47,train,0
shaving head,-_yMIHVxP_A,29,39,train,0
shaving head,0AMLFgXcMpc,68,78,train,0
shaving head,0Az54omOsr8,57,67,train,0
shaving head,0gGHj_WfziY,4,14,train,0
shaving head,0JDKQvQKvGk,401,411,train,0
shaving head,0LELE9k9qI4,99,109,train,0
shaving head,0P3dhwHJx3Q,39,49,train,0
shaving head,0P5FnTZvFK8,71,81,train,0
shaving head,0W79UM3_bEE,3,13,train,0
shaving head,0XTYjBDQzK8,712,722,train,0
shaving head,1AO5EGmuW-A,147,157,train,0
shaving head,1lazWx5N_sc,7,17,train,0
shaving head,1LeEeby88Dg,0,10,train,0
shaving head,1ZdO5SFxi8I,144,154,train,0
shaving head,1Zy6Drdyq3k,83,93,train,0
shaving head,2770OZab0Wk,30,40,train,0
shaving head,29LapQiGupI,0,10,train,0
shaving head,2a9M46IZycs,26,36,train,0
shaving head,2fF6KgXDfqQ,15,25,train,0
shaving head,2mnFxJCDXUk,15,25,train,0
shaving head,2P6GKR1--L4,785,795,train,0
shaving head,2qp_jOUsuC0,331,341,train,0
shaving legs,-9A-f5vpUCc,196,206,train,0
shaving legs,-hUytT0KDfM,110,120,train,0
shaving legs,-ZMyDgJGpOE,1,11,train,0
shaving legs,04C-urtV7Hw,301,311,train,0
shaving legs,04qggWACGWk,34,44,train,0
shaving legs,0Fb_PJQUCjU,14,24,train,0
shaving legs,0O9vFLHqWIw,25,35,train,0
shaving legs,0Ud4C1uQfqQ,50,60,train,0
shaving legs,0v_IZgdQC18,47,57,train,0
shaving legs,16WwaeuD2AE,106,116,train,0
shaving legs,1IGXhCzWXrM,26,36,train,0
shearing sheep,-XL6pE2XX0I,50,60,train,0
shearing sheep,-yS8lc7rxzk,18,28,train,0
shearing sheep,-ZKVV01VwLM,0,10,train,0
shearing sheep,-_rVqtj1lXo,66,76,train,0
shearing sheep,03idfoav5Zk,9,19,train,0
shearing sheep,0cyNPIGScbA,23,33,train,0
shearing sheep,0f3AvGrqhCY,217,227,train,0
shearing sheep,0fLIUXm-X3Y,46,56,train,0
shearing sheep,0HOlEUzjESo,27,37,train,0
shearing sheep,0i0Z45QpHX8,167,177,train,0
shearing sheep,0Ibiej393Xo,1,11,train,0
shearing sheep,0JH2PXAdwV4,183,193,train,0
shearing sheep,0M1hNtjS5P0,52,62,train,0
shearing sheep,0NeDA66NvCw,10,20,train,0
shearing sheep,0PhpTs9ttHc,52,62,train,0
shearing sheep,0PY96F28Wwc,634,644,train,0
shearing sheep,0R64iSmFYFQ,275,285,train,0
shearing sheep,0vjCk03or88,41,51,train,0
shearing sheep,0WT9sICw61A,114,124,train,0
shearing sheep,0zFbaHxfruk,3,13,train,0
shearing sheep,13KftkbHKu8,13,23,train,0
shearing sheep,15o6ZISRJPo,172,182,train,0
shearing sheep,168f9ODKMPg,36,46,train,0
shearing sheep,1a0ZrTpib5A,68,78,train,0
shining shoes,-lLBcFZ58EE,152,162,train,0
shining shoes,-nWUPqWm9SA,6,16,train,0
shining shoes,-xXp34IyjtE,25,35,train,0
shining shoes,-Y55hLkDGQA,481,491,train,0
shining shoes,06TTiOkwuDs,19,29,train,0
shining shoes,0Of2mXv5WoI,17,27,train,0
shining shoes,0vcDmJTxoG4,53,63,train,0
shining shoes,0w8EDpZfcqg,25,35,train,0
shining shoes,1b8Obn2b9NE,193,203,train,0
shining shoes,1I-3q7d8180,85,95,train,0
shining shoes,1IMG2GRZ90c,402,412,train,0
shining shoes,1JiQ4-VbMOw,69,79,train,0
shining shoes,1OJa2iiFxfk,121,131,train,0
shining shoes,1prW-t1qDSE,339,349,train,0
shining shoes,1SlGtd6VZEg,20,30,train,0
shooting basketball,-l35Ml9PLUE,10,20,train,0
shooting basketball,-wUqhS0KNp0,0,10,train,0
shooting basketball,0aMtg1-pra8,0,10,train,0
shooting basketball,0dF0SpYoofM,1,11,train,0
shooting basketball,0EeS5Orv6Yo,32,42,train,0
shooting basketball,0HWuX4ZoBuQ,168,178,train,0
shooting basketball,0jNmzV9fOe0,4,14,train,0
shooting basketball,0N9IxdkCg7c,25,35,train,0
shooting basketball,0nDmVscrvGM,3,13,train,0
shooting basketball,0nQKaiCKCwU,49,59,train,0
shooting basketball,0vOeMG9USq8,12,22,train,0
shooting basketball,0Xzs2MyIR5A,4,14,train,0
shooting basketball,10b2OJXU950,12,22,train,0
shooting goal (soccer),0aT84tv2V9Q,1,11,train,0
shooting goal (soccer),0dDtXjYLD6A,1,11,train,0
shooting goal (soccer),0Fby_3OoObo,184,194,train,0
shooting goal (soccer),0iFcauN73Zg,23,33,train,0
shooting goal (soccer),0p9nK-rqBOM,3,13,train,0
shooting goal (soccer),0ujPR3ih9zM,15,25,train,0
shooting goal (soccer),0yqIQvdoG_8,0,10,train,0
shooting goal (soccer),12TbXBUMdTc,136,146,train,0
shooting goal (soccer),1aA7lPPfCrw,8,18,train,0
shot put,-L1UGukkW4Y,0,10,train,0
shot put,-NWQ25YdreM,42,52,train,0
shot put,-ST43MBGm5E,13,23,train,0
shot put,-TUCIO1M01o,0,10,train,0
shot put,-wFgCv8DykA,0,10,train,0
shot put,-xQMNMEk2RE,0,10,train,0
shot put,-zW8ydq1GvA,3,13,train,0
shot put,0-r7swaqMc8,2,12,train,0
shot put,09c04NNkqMI,229,239,train,0
shot put,0gfC90gNQnw,2,12,train,0
shot put,0ltBh22tXak,3,13,train,0
shot put,0nN4PM1ub_s,3,13,train,0
shot put,0uXHgiYKV2g,0,10,train,0
shot put,0Wk-o4jT824,2,12,train,0
shot put,0wkBTkZARyQ,65,75,train,0
shot put,0ZORVHJQEpE,3,13,train,0
shot put,12UpGIQWnvY,2,12,train,0
shot put,1bTlBc2PGlk,0,10,train,0
shot put,1oaWNW8uE0A,4,14,train,0
shot put,1obMuoLGA3o,3,13,train,0
shot put,1Qc3_Jzs3tA,15,25,train,0
shot put,1RmfH4SLWJo,3,13,train,0
shot put,1t2NhANQp_A,6,16,train,0
shot put,1W0fAisdth8,18,28,train,0
shot put,2-WZCy-Bdds,0,10,train,0
shoveling snow,-N8u3wSeihI,3,13,train,0
shoveling snow,-osau-6p2AU,27,37,train,0
shoveling snow,-OXQ0KE8cGg,19,29,train,0
shoveling snow,-ppY7E8G3C0,207,217,train,0
shoveling snow,-q_FT4Jt23A,112,122,train,0
shoveling snow,-RJjabrlrjU,148,158,train,0
shoveling snow,-uWc-xNt-1I,4,14,train,0
shoveling snow,-wKHDyrVYac,4,14,train,0
shoveling snow,-YCNtd_5VTg,57,67,train,0
shoveling snow,02Rvsxd82H0,2,12,train,0
shoveling snow,060M6aKGzh0,73,83,train,0
shoveling snow,09pVvvITA-o,3,13,train,0
shoveling snow,0aqDkvYE4fM,43,53,train,0
shoveling snow,0Fq6croYsmc,76,86,train,0
shoveling snow,0jVfElwRIQ8,195,205,train,0
shoveling snow,0kwW_fULnsU,7,17,train,0
shoveling snow,0z3zzNp6Niw,52,62,train,0
shoveling snow,0zK8NHangy0,14,24,train,0
shoveling snow,11coAznxbec,29,39,train,0
shoveling snow,12aTS89Og6Y,26,36,train,0
shoveling snow,14LcHlZSgqA,22,32,train,0
shoveling snow,1eNKBJarmnM,41,51,train,0
shredding paper,18IsTNYYQG4,2,12,train,0
shredding paper,1F1WXfKFkOU,12,22,train,0
shredding paper,1yR4YXE2gCQ,16,26,train,0
shredding paper,2dKC2TjSak4,25,35,train,0
shredding paper,2DSyRTKHibI,1,11,train,0
shredding paper,2t07tEdOFz4,16,26,train,0
shredding paper,2t6zXhhe4DY,47,57,train,0
shuffling cards,-RLw8len4L8,32,42,train,0
shuffling cards,-S5q7b5fBPs,0,10,train,0
shuffling cards,-yNGuu-nuiI,37,47,train,0
shuffling cards,04V-Z2eDKMM,47,57,train,0
shuffling cards,0AkbM87mj-Q,56,66,train,0
shuffling cards,0lokxRagYiE,9,19,train,0
shuffling cards,0mPFRt2ZL40,16,26,train,0
shuffling cards,0nPmDM79H0Y,99,109,train,0
shuffling cards,0PuZB-8KSRM,367,377,train,0
shuffling cards,0zGcksqMOcg,2,12,train,0
shuffling cards,14Om4iy6vdI,5,15,train,0
shuffling cards,1d6SQQTn1m8,5,15,train,0
shuffling cards,1DBuUq_wg9g,275,285,train,0
shuffling cards,1Krn8hNJGso,28,38,train,0
shuffling cards,1nTVDSyIKoc,4,14,train,0
shuffling cards,1Ocpy8wKPN8,1,11,train,0
shuffling cards,1tb653hI2oo,0,10,train,0
shuffling cards,1ug3UIC9tVw,221,231,train,0
shuffling cards,1zctllXrZW8,11,21,train,0
shuffling cards,2baUstrtrNY,6,16,train,0
shuffling cards,2ejtQlOaAa8,496,506,train,0
side kick,08UwhpFcqMc,96,106,train,0
side kick,0F1PLFSFzc0,1,11,train,0
side kick,0j1en7K4Z5I,65,75,train,0
side kick,0jD38s-_XXA,182,192,train,0
side kick,0P6A7BFk7TQ,1,11,train,0
side kick,0T73AvNuKc4,0,10,train,0
side kick,0Yerdf3vNbA,0,10,train,0
side kick,1AOZNytDQLI,6,16,train,0
side kick,1AznM0BfGb0,3,13,train,0
side kick,1cM-6bGd4ZU,21,31,train,0
side kick,1f9V6QmHIfo,2,12,train,0
side kick,1Hpsz_KROBk,1,11,train,0
side kick,1imeAjblDIg,21,31,train,0
side kick,1Jb6eiFTr0k,80,90,train,0
side kick,1kCsPwiuKng,287,297,train,0
side kick,1lNllJ5IESg,0,10,train,0
side kick,1mFaU7lQMP0,0,10,train,0
side kick,1mKDAkbZ2KM,6,16,train,1
side kick,1qUJgjDoFBY,1,11,train,0
side kick,1tSnYy9Nisc,19,29,train,0
side kick,1uI1e8RPFb4,8,18,train,0
side kick,1WTG3EoLhwk,0,10,train,0
side kick,1y0fsZoVavI,16,26,train,0
side kick,1YJuY4vKlvs,0,10,train,1
side kick,26ZrdnKGk2Q,0,10,train,0
sign language interpreting,-o0ZoWKge2k,2,12,train,0
sign language interpreting,-V8ApSSg0Kg,428,438,train,0
sign language interpreting,0aiiFHqQTLU,4,14,train,0
sign language interpreting,0jLLkdDhr70,116,126,train,0
sign language interpreting,0K9eESts1Y8,1,11,train,0
sign language interpreting,0WCe-M7tR2o,70,80,train,0
sign language interpreting,1e99jW8aUVc,25,35,train,0
sign language interpreting,2iLJQsIbcyg,108,118,train,0
sign language interpreting,2L4l0WoTntQ,65,75,train,0
singing,08geW7CrL-4,21,31,train,0
singing,08giIwmGdqs,4,14,train,0
singing,0hh56r3UZkU,34,44,train,0
singing,0hhdwUcurPY,123,133,train,0
singing,0hheK4sUTls,245,255,train,0
singing,0L32fqWezu4,3,13,train,0
singing,0L435d3zKFc,166,176,train,0
singing,0L465xA6iI0,0,10,train,0
singing,0lSG_XwYTHg,85,95,train,0
singing,0OxmVMYh7sE,62,72,train,1
singing,0UPlDPqlVUI,222,232,train,1
singing,0WeqMP6xabk,72,82,train,1
singing,0X-bncPSKnA,47,57,train,1
singing,0YaC-YW3JRs,39,49,train,0
singing,0YYwW9ZG160,0,10,train,0
singing,0YZHuRx0AUs,20,30,train,0
singing,0_tNR_eU_Ss,168,178,train,0
singing,0_tZ4OTT1MI,256,266,train,0
singing,0_tznV3JhCc,368,378,train,0
singing,17u2o3lgVp8,197,207,train,1
singing,19H8d3Ar0Ls,4,14,train,0
singing,19HZ4Sb2zRg,10,20,train,0
singing,19IbwpHBNdg,91,101,train,0
singing,1bI8pGLBagY,227,237,train,0
singing,1bIuR3fuVdc,35,45,train,0
singing,1eDokOxM2Oo,92,102,train,1
singing,1OQN3wauDbE,206,216,train,0
singing,1oR8FSr-eyw,184,194,train,0
singing,1oSuGexwRc0,41,51,train,0
singing,1oTKUXA9eQM,3,13,train,0
situp,02ayT4lFErI,1,11,train,0
situp,0D9Xp8Ke_p0,16,26,train,0
situp,0hHkafYHamQ,462,472,train,0
situp,0OXrSYJnoVU,70,80,train,0
situp,0vy1QR7gQvc,26,36,train,0
situp,0Wg45KEoKfI,83,93,train,0
situp,0xWU9nz_pyo,45,55,train,0
situp,1-9qLP-ouDM,53,63,train,0
situp,19_aTTM4ivE,46,56,train,0
situp,1fbU_MkV7NE,37,47,train,0
situp,1GCGqZ0mANc,0,10,train,0
situp,1I32icBayTY,106,116,train,0
situp,1IWPg91i49A,0,10,train,0
situp,1MOBjYGtXPs,3,13,train,0
situp,1pBelFN3flQ,1,11,train,0
situp,1S1n3W7xpXo,0,10,train,0
situp,1t5-ldt9oe4,0,10,train,0
situp,1TIvcHENvAU,14,24,train,0
situp,1vBsBQJokfA,38,48,train,0
situp,1zxhYungDSw,89,99,train,0
skateboarding,-R4z88ZvLCA,64,74,train,0
skateboarding,-rUgxmmZd0o,51,61,train,0
skateboarding,-uWC6MYgYEc,2,12,train,0
skateboarding,-yPZe1_QOGY,24,34,train,1
skateboarding,-Z22B2ldsz0,79,89,train,1
skateboarding,04PqkP6Vv3E,192,202,train,0
skateboarding,06ofnvq2Hjs,65,75,train,0
skateboarding,08e6JOWAQms,168,178,train,0
skateboarding,0EjIV6MckpA,396,406,train,0
skateboarding,0jOvya0RQ74,0,10,train,0
skateboarding,0JZm3c-ZhKo,24,34,train,0
skateboarding,0k2xEVSD56Q,110,120,train,1
skateboarding,0KKD9UmTHDs,191,201,train,0
skateboarding,0L7JJQTY6uI,78,88,train,0
skateboarding,0lZjCjWkRIg,359,369,train,0
skateboarding,0NOSdX_SWSQ,43,53,train,0
skateboarding,0qJ80CbC-ec,103,113,train,0
skateboarding,0uhDJEsse4Y,245,255,train,0
skateboarding,0vwEv7u3FXs,121,131,train,0
skateboarding,0WB1oIfjA2o,57,67,train,1
skateboarding,10jpuIIzP3E,63,73,train,0
skateboarding,1AG0ebG6I6k,3,13,train,0
skateboarding,1BJ6p9AjM2U,168,178,train,0
skateboarding,1bP_xkhump4,162,172,train,0
skateboarding,1BTdotF-UGs,4,14,train,0
skateboarding,1fbgq_OuZto,450,460,train,1
skateboarding,1fkpyOi6dEs,40,50,train,0
skateboarding,1fwILlYee48,110,120,train,0
skateboarding,1GbGZyPQZII,105,115,train,0
ski jumping,0aFH5gAL0zc,63,73,train,0
ski jumping,0aIY16_GbFE,1,11,train,0
ski jumping,0gJW4OWwfBE,19,29,train,0
ski jumping,0PgtGSAUpGU,31,41,train,0
ski jumping,0RKX6s2vY94,9,19,train,0
ski jumping,0sxxeslZTNI,2,12,train,0
ski jumping,0uo9MUGpfZ0,16,26,train,0
ski jumping,0w-KyOuNx18,0,10,train,0
ski jumping,0ZUSmADL7iw,1,11,train,0
ski jumping,118x5Id6fac,4,14,train,0
ski jumping,11XqI2-rDnw,13,23,train,0
ski jumping,18QXzJQdzCc,10,20,train,0
ski jumping,1AQOedjh3O0,139,149,train,0
ski jumping,1bHwP-D0AHQ,27,37,train,0
ski jumping,1bWKk_O6l48,5,15,train,0
ski jumping,1dRL83xXz4M,604,614,train,0
ski jumping,1dvRF5N2BIs,9,19,train,0
ski jumping,1Fbte1yGjD0,4,14,train,0
ski jumping,1fj__8gUGzg,1,11,train,0
ski jumping,1F_EJnJt6O0,32,42,train,0
ski jumping,1IkQds-3rCY,4,14,train,0
ski jumping,1J109MGAspk,20,30,train,0
ski jumping,1JntEFb9CGw,0,10,train,0
ski jumping,1oJZ6_ahaG8,1,11,train,0
ski jumping,1OKurZAvIbs,12,22,train,0
ski jumping,1QuLrJfDwCI,4,14,train,0
ski jumping,1T6_rYhaQkI,2,12,train,0
ski jumping,1TAgJLOzXUs,2,12,train,0
skiing (not slalom or crosscountry),-ikF29XEJ_M,103,113,train,0
skiing (not slalom or crosscountry),-jaztOANmrw,8,18,train,0
skiing (not slalom or crosscountry),-K5W5EKlIi8,44,54,train,0
skiing (not slalom or crosscountry),-Lmz43iEHa4,41,51,train,1
skiing (not slalom or crosscountry),-Qbfefnzcms,509,519,train,0
skiing (not slalom or crosscountry),-rj0ldM5glA,31,41,train,0
skiing (not slalom or crosscountry),-T5iLC1Bm0g,213,223,train,0
skiing (not slalom or crosscountry),-wBzAoBIsJk,31,41,train,0
skiing (not slalom or crosscountry),03Ti8572JRY,0,10,train,0
skiing (not slalom or crosscountry),05E43w7ImWs,538,548,train,0
skiing (not slalom or crosscountry),081YeOmMfRg,5,15,train,1
skiing (not slalom or crosscountry),0bdnNj1osRQ,51,61,train,0
skiing (not slalom or crosscountry),0br3iQLqbEI,90,100,train,0
skiing (not slalom or crosscountry),0dDzds7o0BM,0,10,train,0
skiing (not slalom or crosscountry),0eGKEOgkoGw,104,114,train,0
skiing (not slalom or crosscountry),0ewQXPz9kWk,10,20,train,0
skiing (not slalom or crosscountry),0gTtqi2IkAg,100,110,train,0
skiing (not slalom or crosscountry),0JjfyX9NTIA,311,321,train,0
skiing (not slalom or crosscountry),0kCRjIrTxqE,72,82,train,0
skiing (not slalom or crosscountry),0pIQs0pPwcM,18,28,train,0
skiing (not slalom or crosscountry),0Qa7WZCzKn4,34,44,train,0
skiing (not slalom or crosscountry),0sGne2T_SbA,288,298,train,0
skiing (not slalom or crosscountry),0VuM1U84gsU,105,115,train,0
skiing (not slalom or crosscountry),0wBD0em7928,108,118,train,1
skiing (not slalom or crosscountry),0XF7K6dMItc,3615,3625,train,0
skiing (not slalom or crosscountry),1-qYhqRU3nY,275,285,train,0
skiing (not slalom or crosscountry),132uL24Fd8Q,74,84,train,1
skiing (not slalom or crosscountry),14bKX-gQ324,1471,1481,train,0
skiing (not slalom or crosscountry),14MZcvxmQ1k,121,131,train,0
skiing crosscountry,-QWGHVj4U0k,101,111,train,0
skiing crosscountry,-Rc9FD8sX5Q,42,52,train,0
skiing crosscountry,-RhNquKdM0M,1096,1106,train,0
skiing crosscountry,02mqMSxtvcI,8,18,train,0
skiing crosscountry,0BdH-Rp_7vI,30,40,train,0
skiing crosscountry,0EQyC9cgUdU,30,40,train,0
skiing crosscountry,0iBp1bVh_kA,0,10,train,0
skiing crosscountry,0Uzbm-m71lY,1,11,train,0
skiing crosscountry,0YWfHKbCFwY,11,21,train,0
skiing crosscountry,16XiuRLmSbE,42,52,train,0
skiing slalom,0xhiyPeM9VQ,384,394,train,0
skiing slalom,1c1n_guTKGM,1079,1089,train,0
skiing slalom,1JZVpigzYQI,777,787,train,0
skiing slalom,1PECjAqQgno,29,39,train,0
skiing slalom,26R474pVkQA,52,62,train,0
skiing slalom,2Bmjw4OGE2U,194,204,train,0
skiing slalom,2nndsxr7wRI,24,34,train,0
skiing slalom,2pXmzgraSqM,710,720,train,0
skiing slalom,2viyJ__h-GA,34,44,train,0
skiing slalom,2vJgJiJkxlI,12,22,train,0
skiing slalom,2XgGLHpiaSI,8,18,train,0
skiing slalom,2YcH5Rqf59Y,12,22,train,0
skipping rope,-lEsnrNNZFU,0,10,train,0
skipping rope,-OXoaXHN_7I,19,29,train,0
skipping rope,-xlld2mn65s,9,19,train,0
skipping rope,-xnZhSsSuao,53,63,train,0
skipping rope,0a9iLocaeBE,118,128,train,0
skipping rope,0v6ppqTr0fE,61,71,train,0
skipping rope,17dopgf59zk,173,183,train,0
skipping rope,1ewsEkiq2ys,51,61,train,0
skipping rope,1iIG5D3jTk4,62,72,train,0
skipping rope,1KdlZw31ZDE,68,78,train,0
skydiving,-Qea4RCh2qs,228,238,train,0
skydiving,0eU9d8dzgvE,35,45,train,0
skydiving,0u7M7o_z8b0,54,64,train,0
skydiving,0yKtIy5yfk4,26,36,train,0
skydiving,15OHgU4gfMo,172,182,train,0
skydiving,1mHDWwNpYyE,74,84,train,0
skydiving,1oLX49OWvx0,187,197,train,0
skydiving,1rXGE9WElN0,234,244,train,0
skydiving,1VaM1mkdyTw,227,237,train,0
skydiving,200c1YlRV7Y,278,288,train,0
skydiving,20jhu4wKgDM,16,26,train,0
slacklining,06EsQkYyYoY,12,22,train,0
slacklining,0Gahp_qqm2Y,1,11,train,0
slacklining,0N2Gr96deE0,7,17,train,0
slacklining,0pSSwNB_cjk,50,60,train,0
slacklining,0UX-kwgZh8c,26,36,train,0
slacklining,1EnO4VgReN4,6,16,train,0
slacklining,1K3TeOQGrB4,121,131,train,0
slacklining,1LWwVogTUUo,161,171,train,0
slacklining,1oalQS1Jp9w,2,12,train,0
slacklining,1pE_kHpqIds,21,31,train,0
slacklining,1qFBfyDwOhQ,41,51,train,0
slacklining,1qH7Xr6tFgY,157,167,train,0
slacklining,1rAG64_fHKc,14,24,train,0
slacklining,1sXQfmj1msg,54,64,train,0
slacklining,29SVj-0xIlU,41,51,train,0
slacklining,2aIl_NGDogQ,40,50,train,0
slacklining,2aSRzoMM8Qk,27,37,train,0
slacklining,2DngMGRbM6Q,3,13,train,0
slacklining,2EuAKMC6U8A,46,56,train,0
slapping,-rUk0c3JB9c,66,76,train,0
slapping,-_DaD04hDww,57,67,train,0
slapping,0dJUtdvMJ9c,39,49,train,0
slapping,0jKNLmKL7jQ,4,14,train,0
slapping,0k9lGTUhDeM,3,13,train,0
slapping,0WQmq75TFVI,0,10,train,0
slapping,17UF7fj_5S4,15,25,train,0
slapping,19IENNnHtLA,33,43,train,0
slapping,1Hj0K0MOXO8,55,65,train,0
slapping,1J-2VDsn05g,118,128,train,1
sled dog racing,-TVuracgeEY,302,312,train,0
sled dog racing,-uRL-yMwNPk,6,16,train,0
sled dog racing,-y3Sq8fIA48,269,279,train,0
sled dog racing,06jvRio9pQo,1145,1155,train,0
