,label,youtube_id,time_start,time_end,split,is_cc
5243,rock climbing,0kkaXpGavm4,302,312,train,0
5244,rock climbing,0S43YzczwfU,1,11,train,0
5245,rock climbing,0SWKsuiPjWE,22,32,train,0
5246,rock climbing,0tavQ-XC7s0,1,11,train,0
5247,rock climbing,0wQKeib7YAs,0,10,train,0
5248,rock climbing,0Xh1Tig5yoE,132,142,train,0
5249,rock climbing,0_Vfieebw3Q,28,38,train,0
5250,rock climbing,11K7m1jWLG0,55,65,train,0
5251,rock climbing,11ninoNQ7BI,22,32,train,0
5252,rock climbing,1B7B8j_tsVI,4,14,train,0
5253,rock climbing,1EMD_rTZdVo,98,108,train,0
5254,rock climbing,1JvIwK2w3FY,48,58,train,0
5255,rock climbing,1M3ePkaTsHI,36,46,train,0
5256,rock climbing,1O27yPQTQCA,15,25,train,0
5257,rock climbing,1oU4oWkmMBc,96,106,train,0
5258,rock climbing,1q2RyOVLGco,269,279,train,0
5259,rock climbing,1S1bJQmptLg,24,34,train,0
5260,rock climbing,1yMyVUgLfpI,299,309,train,0
5261,rock climbing,1_VBYXRgIVo,25,35,train,0
5262,rock scissors paper,0igwsMRN17w,136,146,train,0
5263,rock scissors paper,0Kqc3sXvNMk,467,477,train,0
5264,rock scissors paper,0n9AGWsf-Tk,3,13,train,0
5265,rock scissors paper,1D4LMH37ckA,83,93,train,0
5266,rock scissors paper,1FUhNqMffcg,19,29,train,0
5267,rock scissors paper,1q8Y0KJgQLQ,5,15,train,0
5268,rock scissors paper,1qxPeLyL9ic,0,10,train,0
5269,rock scissors paper,1r382JAOGjk,21,31,train,0
5270,roller skating,-TpY2n3W2vo,249,259,train,0
5271,roller skating,-uBhQacKJio,162,172,train,0
5272,roller skating,-yYR_384jDE,114,124,train,0
5273,roller skating,04SngfVh3AI,97,107,train,0
5274,roller skating,090pTj6b7wI,28,38,train,0
5275,roller skating,0BF3GUiXZyk,626,636,train,0
5276,roller skating,0bXG9G527CM,75,85,train,0
5277,roller skating,0ckme3U62XU,70,80,train,0
5278,roller skating,0DRwTNPTrVo,79,89,train,0
5279,roller skating,0DS2_i1FId4,191,201,train,0
5280,roller skating,0ivtVKYUAM0,1,11,train,0
5281,roller skating,0j6-D17bGDI,54,64,train,0
5282,roller skating,0knfPLPH9KA,161,171,train,0
5283,roller skating,0lMB5lTc2jI,71,81,train,0
5284,roller skating,0NF6r2zCZvs,358,368,train,0
5285,roller skating,0VwfJQ4aEM0,20,30,train,0
5286,roller skating,0WaDbpdRZGc,0,10,train,0
5287,roller skating,0Wb78UbU1AU,116,126,train,0
5288,roller skating,0yDnFeJ_aJ0,203,213,train,0
5289,roller skating,0ySjuAVqblk,574,584,train,0
5290,roller skating,10JFnhuT-EE,42,52,train,0
5291,roller skating,12T7Coz0HIA,279,289,train,0
5292,roller skating,15ZuYwz1H2c,9,19,train,0
5293,roller skating,16QWe9j5pUA,133,143,train,0
5294,running on treadmill,0JqDE16IfUQ,0,10,train,0
5295,running on treadmill,0kFVVGx8MoE,4,14,train,0
5296,running on treadmill,0tp3rRoYMEM,47,57,train,0
5297,running on treadmill,0_pqsQFxUKo,0,10,train,0
5298,running on treadmill,11a-tFxOyaY,3,13,train,0
5299,running on treadmill,1bVqumVaz3I,13,23,train,0
5300,running on treadmill,21-4wK3rPb8,9,19,train,0
5301,running on treadmill,2MiO3nN5SeI,2,12,train,0
5302,sailing,-lOk6UNkcSY,7,17,train,0
5303,sailing,-mfWWCp3osI,76,86,train,0
5304,sailing,-RrG1Tj3rWw,3,13,train,1
5305,sailing,-TJ-50o6b_A,26,36,train,0
5306,sailing,-WyCr-v2vN0,24,34,train,0
5307,sailing,-WykyEd07xw,253,263,train,0
5308,sailing,-Wyq8tmgXYc,0,10,train,0
5309,sailing,0dcO4B8B3eE,244,254,train,0
5310,sailing,0dJ5gR2N1iM,16,26,train,0
5311,sailing,0dKkk3Sl-QQ,147,157,train,0
5312,sailing,0fjG2ZIORiQ,3,13,train,0
5313,sailing,0hhaQulpqxM,1,11,train,0
5314,sailing,0mtwjkaS1dE,22,32,train,0
5315,sailing,0R5LVZZUBi8,11,21,train,0
5316,sailing,0w7v3KEDflA,11,21,train,0
5317,sailing,0WQrVo9ETkc,52,62,train,0
5318,sailing,0XBwmne53Lk,10,20,train,0
5319,sailing,1-YXJ931hAU,36,46,train,0
5320,sailing,1HlGs0fTkeE,1,11,train,0
5321,sailing,1Hlxag2JaG0,8,18,train,0
5322,sailing,1mBs0q5FPt4,145,155,train,0
5323,sailing,1ms3xv2_ikU,33,43,train,0
5324,salsa dancing,-VroFE1VY00,15,25,train,0
5325,salsa dancing,-_ScQW-_JMQ,8,18,train,0
5326,salsa dancing,06PWAHq3ku8,50,60,train,0
5327,salsa dancing,08tiN96FebU,18,28,train,0
5328,salsa dancing,09Hbbin_TK0,175,185,train,0
5329,salsa dancing,0bLvk3ZBUZA,95,105,train,0
5330,salsa dancing,0Dl_mkZUtN4,131,141,train,0
5331,salsa dancing,0eGzfxGUUH8,34,44,train,0
5332,salsa dancing,0Ene1kBEt5Q,85,95,train,0
5333,salsa dancing,0Gbe5JUyy64,163,173,train,0
5334,salsa dancing,0H9pEyGwF5E,10,20,train,0
5335,salsa dancing,0iigPdcQ-Ak,122,132,train,0
5336,salsa dancing,0j9QZ8LnfCs,215,225,train,0
5337,salsa dancing,0KoJZg6jONE,45,55,train,0
5338,salsa dancing,0RhpySPj_YM,37,47,train,0
5339,salsa dancing,0UnO2yzfTJA,64,74,train,0
5340,salsa dancing,0w_ipjElSuI,85,95,train,0
5341,salsa dancing,0W_La1V3dwQ,65,75,train,0
5342,salsa dancing,1-mGbsAV1x8,207,217,train,0
5343,salsa dancing,15svNnzDX-Q,80,90,train,0
5344,salsa dancing,1CDdTJ3dRYM,63,73,train,0
5345,salsa dancing,1G4S4l0BBCc,81,91,train,0
5346,salsa dancing,1hFbhQWMb5E,80,90,train,0
5347,salsa dancing,1jqJlt-jSaE,210,220,train,0
5348,salsa dancing,1P8I9GW4c44,24,34,train,0
5349,salsa dancing,1pOt6qdepZk,3,13,train,0
5350,salsa dancing,1R_IHuxNafo,307,317,train,0
5351,salsa dancing,1veV95LuUI8,0,10,train,0
5352,salsa dancing,1Wz0zEDoF1A,492,502,train,0
5353,salsa dancing,1XGMh92wpAs,198,208,train,0
5354,sanding floor,-Vv1gi9ecsM,61,71,train,0
5355,sanding floor,-WxkgV-aKOM,105,115,train,0
5356,sanding floor,03Lrjco4eMc,227,237,train,0
5357,sanding floor,0495Cy0gG28,14,24,train,0
5358,sanding floor,09fekgqyx_4,84,94,train,0
5359,sanding floor,0p-k-IUR_QE,252,262,train,0
5360,sanding floor,0Tt-SGltms0,287,297,train,0
5361,sanding floor,1dSn1Xy8CCk,58,68,train,0
5362,sanding floor,1uSWjTl6K7M,2,12,train,0
5363,sanding floor,1XaOD6HGaLo,4,14,train,0
5364,sanding floor,1XPacq-Adio,2,12,train,0
5365,sanding floor,22GRK9RoW6M,197,207,train,0
5366,sanding floor,29Nbn3zXi2c,11,21,train,0
5367,scrambling eggs,0O4ozn9-jGk,35,45,train,0
5368,scrambling eggs,0p55jTqnXD8,36,46,train,0
5369,scrambling eggs,0q38QR1rV_Y,109,119,train,0
5370,scrambling eggs,0Y9hXGNwfkA,69,79,train,0
5371,scrambling eggs,0YZI2FaKLuU,63,73,train,0
5372,scrambling eggs,15svAxreiro,114,124,train,0
5373,scrambling eggs,1cSHWdIzbJg,245,255,train,0
5374,scrambling eggs,1h9aVL3c1lU,174,184,train,0
5375,scrambling eggs,1JUJ3IP8zA8,22,32,train,0
5376,scrambling eggs,1kaSAklKMoo,165,175,train,0
5377,scrambling eggs,1niNKup9egs,13,23,train,0
5378,scrambling eggs,1pz3DTWpxvs,182,192,train,0
5379,scrambling eggs,1RbSLP2TKzg,73,83,train,0
5380,scrambling eggs,1X0xD5BC_-w,223,233,train,1
5381,scrambling eggs,1X5j6_zBBbU,171,181,train,0
5382,scrambling eggs,2-TaWGruYyY,101,111,train,0
5383,scrambling eggs,21pDj2CR75M,20,30,train,0
5384,scrambling eggs,282ALbZe7Ek,53,63,train,0
5385,scrambling eggs,2GK6dKmLxeI,23,33,train,0
5386,scrambling eggs,2HaBPLuf2jk,231,241,train,0
5387,scuba diving,04ZcP_0utvg,17,27,train,0
5388,scuba diving,07fUlMbRB-0,314,324,train,0
5389,scuba diving,07whL_0ea3A,118,128,train,0
5390,scuba diving,0IwbrLq6cEg,63,73,train,0
5391,scuba diving,0kKdQSn5POA,4,14,train,0
5392,scuba diving,0kOi04pMW_o,149,159,train,0
5393,scuba diving,0NN6IFc7lZc,25,35,train,0
5394,scuba diving,0oflthGC468,60,70,train,0
5395,scuba diving,0P4ng-HgroY,11,21,train,0
5396,scuba diving,0R47I9RNtDY,28,38,train,0
5397,scuba diving,0sjl7KZdcd0,0,10,train,0
5398,scuba diving,0Wzr5PrHMJU,137,147,train,0
5399,scuba diving,0XSoQmEL3IU,8,18,train,0
5400,scuba diving,0zEkhD7gizY,11,21,train,0
5401,scuba diving,1-wA871-RwE,107,117,train,0
5402,scuba diving,1-Y7YUEonGg,36,46,train,0
5403,scuba diving,13RO8-AotSU,386,396,train,0
5404,scuba diving,15SqU9wyekc,5,15,train,0
5405,scuba diving,18yi5GTcJOE,186,196,train,0
5406,scuba diving,19isskP-7Gs,32,42,train,0
5407,scuba diving,1A0PSZSkDPs,84,94,train,0
5408,scuba diving,1AHjYVZNxUY,54,64,train,0
5409,scuba diving,1djQ1PvudE4,221,231,train,0
5410,scuba diving,1Fy2KNrG-Gg,18,28,train,0
5411,setting table,0n96vqLWm_U,257,267,train,0
5412,setting table,1EJ8_rpbrT8,34,44,train,0
5413,setting table,1HDNCk5Oqic,6,16,train,0
5414,setting table,1wp0DMf44jQ,80,90,train,0
5415,setting table,28wEES3vcwo,67,77,train,0
5416,setting table,2KYlHZE__N4,39,49,train,0
5417,setting table,2Po6jyPRtlU,151,161,train,0
5418,setting table,2t4CL2omhGs,97,107,train,0
5419,setting table,2TzUtPBzGLY,53,63,train,0
5420,setting table,3CyRkyUVF7E,2170,2180,train,0
5421,shaking hands,-OmmaEJuqgk,17,27,train,0
5422,shaking hands,-oqoycHXA4M,2,12,train,0
5423,shaking hands,-WfCb93OUrM,30,40,train,0
5424,shaking hands,-xRTUbtDuNw,1,11,train,0
5425,shaking hands,01_d_tfpAsk,3,13,train,0
5426,shaking hands,07f88HrHORw,116,126,train,0
5427,shaking hands,07vM2yT_Mp4,23,33,train,0
5428,shaking hands,0Bo_JOs7i2U,53,63,train,0
5429,shaking hands,0c4hV7Mqxpw,22,32,train,0
5430,shaking hands,0Cw7F9jcW98,13,23,train,0
5431,shaking hands,0Is7HxD0CSg,72,82,train,0
5432,shaking hands,0jh1HvNMB0U,26,36,train,0
5433,shaking hands,0uowd-IKh7A,10,20,train,0
5434,shaking hands,0W73M2JhRxs,0,10,train,0
5435,shaking hands,0XixUktJ0UY,0,10,train,0
5436,shaking head,-Ways-MBauo,5,15,train,0
5437,shaking head,-ZMmBSABpbw,17,27,train,0
5438,shaking head,-zWcT_ZSwl8,22,32,train,0
5439,shaking head,02aG2J02BT8,3,13,train,0
5440,shaking head,09m0B8RRiEE,1134,1144,train,0
5441,shaking head,0ChHFh2u4kY,16,26,train,0
5442,shaking head,0cLjIPQ4tEo,16,26,train,0
5443,shaking head,0hhI2iptmXg,22,32,train,0
5444,shaking head,0i3eKdumqZ0,90,100,train,0
5445,shaking head,0IM_QPs4qKc,42,52,train,0
5446,shaking head,0oTo1gbllcw,26,36,train,0
5447,shaking head,15UdVDXXBFE,1,11,train,0
5448,shaking head,1dRWkHUt_Yk,6,16,train,0
5449,shaking head,1g7kY-ScjcY,4,14,train,0
5450,shaking head,1GYvaplEznE,58,68,train,0
5451,shaking head,1JmifvN0bzM,4,14,train,0
5452,shaking head,1kSr1W9BIVc,28,38,train,0
5453,shaking head,1MSjHJ3ISqY,12,22,train,0
5454,shaking head,1vFVA_sAaF8,4,14,train,0
5455,shaking head,1XwEKcrkSg8,14,24,train,0
5456,shaking head,2-DxJ7Vtte0,83,93,train,0
5457,shaking head,27j-R0dGRWw,2,12,train,0
5458,sharpening knives,-Scktc0iSdM,158,168,train,0
5459,sharpening knives,-VYyN_JKLos,407,417,train,0
5460,sharpening knives,01JAaz1vUkE,124,134,train,0
5461,sharpening knives,0K23-tUAc00,61,71,train,0
5462,sharpening knives,0l6i0nH04e0,318,328,train,0
5463,sharpening knives,0TPDgdo7jfM,34,44,train,0
5464,sharpening knives,12vp7eheIcY,233,243,train,0
5465,sharpening knives,14hrK7XCpSs,335,345,train,0
5466,sharpening pencil,-RZu0saT-50,4,14,train,0
5467,sharpening pencil,-U850eM6NNY,7,17,train,0
5468,sharpening pencil,-wm05zJN7pw,47,57,train,0
5469,sharpening pencil,-XoRyRfUtaU,11,21,train,0
5470,sharpening pencil,-xpPr5rKOGs,0,10,train,1
5471,sharpening pencil,-xq6tjHXFpQ,141,151,train,0
5472,sharpening pencil,-yYNRNBwGtU,3,13,train,0
5473,sharpening pencil,08FB-43gU-M,45,55,train,0
5474,sharpening pencil,0e0CZ7zAfd8,17,27,train,0
5475,sharpening pencil,0Pd5QD39kXA,173,183,train,0
5476,sharpening pencil,0yH8MoPUx7Y,18,28,train,0
5477,sharpening pencil,0ykO-N4CRME,6,16,train,0
5478,sharpening pencil,0ZbZu2Ot_es,0,10,train,0
5479,sharpening pencil,116sXN0t3Vc,1,11,train,0
5480,sharpening pencil,11ckz7rLzn8,9,19,train,0
5481,sharpening pencil,13H87a1Gzmc,7,17,train,0
5482,sharpening pencil,1jqqEgwcOzw,153,163,train,0
5483,sharpening pencil,1mqn2XtOFoc,12,22,train,0
5484,shaving head,-W-AlvftrwI,10,20,train,0
5485,shaving head,-Y8ctlghlWM,86,96,train,0
5486,shaving head,-Z7SlpjF3cE,37,47,train,0
5487,shaving head,-_yMIHVxP_A,29,39,train,0
5488,shaving head,0AMLFgXcMpc,68,78,train,0
5489,shaving head,0Az54omOsr8,57,67,train,0
5490,shaving head,0gGHj_WfziY,4,14,train,0
5491,shaving head,0JDKQvQKvGk,401,411,train,0
5492,shaving head,0LELE9k9qI4,99,109,train,0
5493,shaving head,0P3dhwHJx3Q,39,49,train,0
5494,shaving head,0P5FnTZvFK8,71,81,train,0
5495,shaving head,0W79UM3_bEE,3,13,train,0
5496,shaving head,0XTYjBDQzK8,712,722,train,0
5497,shaving head,1AO5EGmuW-A,147,157,train,0
5498,shaving head,1lazWx5N_sc,7,17,train,0
5499,shaving head,1LeEeby88Dg,0,10,train,0
5500,shaving head,1ZdO5SFxi8I,144,154,train,0
5501,shaving head,1Zy6Drdyq3k,83,93,train,0
5502,shaving head,2770OZab0Wk,30,40,train,0
5503,shaving head,29LapQiGupI,0,10,train,0
5504,shaving head,2a9M46IZycs,26,36,train,0
5505,shaving head,2fF6KgXDfqQ,15,25,train,0
5506,shaving head,2mnFxJCDXUk,15,25,train,0
5507,shaving head,2P6GKR1--L4,785,795,train,0
5508,shaving head,2qp_jOUsuC0,331,341,train,0
5509,shaving legs,-9A-f5vpUCc,196,206,train,0
5510,shaving legs,-hUytT0KDfM,110,120,train,0
5511,shaving legs,-ZMyDgJGpOE,1,11,train,0
5512,shaving legs,04C-urtV7Hw,301,311,train,0
5513,shaving legs,04qggWACGWk,34,44,train,0
5514,shaving legs,0Fb_PJQUCjU,14,24,train,0
5515,shaving legs,0O9vFLHqWIw,25,35,train,0
5516,shaving legs,0Ud4C1uQfqQ,50,60,train,0
5517,shaving legs,0v_IZgdQC18,47,57,train,0
5518,shaving legs,16WwaeuD2AE,106,116,train,0
5519,shaving legs,1IGXhCzWXrM,26,36,train,0
5520,shearing sheep,-XL6pE2XX0I,50,60,train,0
5521,shearing sheep,-yS8lc7rxzk,18,28,train,0
5522,shearing sheep,-ZKVV01VwLM,0,10,train,0
5523,shearing sheep,-_rVqtj1lXo,66,76,train,0
5524,shearing sheep,03idfoav5Zk,9,19,train,0
5525,shearing sheep,0cyNPIGScbA,23,33,train,0
5526,shearing sheep,0f3AvGrqhCY,217,227,train,0
5527,shearing sheep,0fLIUXm-X3Y,46,56,train,0
5528,shearing sheep,0HOlEUzjESo,27,37,train,0
5529,shearing sheep,0i0Z45QpHX8,167,177,train,0
5530,shearing sheep,0Ibiej393Xo,1,11,train,0
5531,shearing sheep,0JH2PXAdwV4,183,193,train,0
5532,shearing sheep,0M1hNtjS5P0,52,62,train,0
5533,shearing sheep,0NeDA66NvCw,10,20,train,0
5534,shearing sheep,0PhpTs9ttHc,52,62,train,0
5535,shearing sheep,0PY96F28Wwc,634,644,train,0
5536,shearing sheep,0R64iSmFYFQ,275,285,train,0
5537,shearing sheep,0vjCk03or88,41,51,train,0
5538,shearing sheep,0WT9sICw61A,114,124,train,0
5539,shearing sheep,0zFbaHxfruk,3,13,train,0
5540,shearing sheep,13KftkbHKu8,13,23,train,0
5541,shearing sheep,15o6ZISRJPo,172,182,train,0
5542,shearing sheep,168f9ODKMPg,36,46,train,0
5543,shearing sheep,1a0ZrTpib5A,68,78,train,0
5544,shining shoes,-lLBcFZ58EE,152,162,train,0
5545,shining shoes,-nWUPqWm9SA,6,16,train,0
5546,shining shoes,-xXp34IyjtE,25,35,train,0
5547,shining shoes,-Y55hLkDGQA,481,491,train,0
5548,shining shoes,06TTiOkwuDs,19,29,train,0
5549,shining shoes,0Of2mXv5WoI,17,27,train,0
5550,shining shoes,0vcDmJTxoG4,53,63,train,0
5551,shining shoes,0w8EDpZfcqg,25,35,train,0
5552,shining shoes,1b8Obn2b9NE,193,203,train,0
5553,shining shoes,1I-3q7d8180,85,95,train,0
5554,shining shoes,1IMG2GRZ90c,402,412,train,0
5555,shining shoes,1JiQ4-VbMOw,69,79,train,0
5556,shining shoes,1OJa2iiFxfk,121,131,train,0
5557,shining shoes,1prW-t1qDSE,339,349,train,0
5558,shining shoes,1SlGtd6VZEg,20,30,train,0
5559,shooting basketball,-l35Ml9PLUE,10,20,train,0
5560,shooting basketball,-wUqhS0KNp0,0,10,train,0
5561,shooting basketball,0aMtg1-pra8,0,10,train,0
5562,shooting basketball,0dF0SpYoofM,1,11,train,0
5563,shooting basketball,0EeS5Orv6Yo,32,42,train,0
5564,shooting basketball,0HWuX4ZoBuQ,168,178,train,0
5565,shooting basketball,0jNmzV9fOe0,4,14,train,0
5566,shooting basketball,0N9IxdkCg7c,25,35,train,0
5567,shooting basketball,0nDmVscrvGM,3,13,train,0
5568,shooting basketball,0nQKaiCKCwU,49,59,train,0
5569,shooting basketball,0vOeMG9USq8,12,22,train,0
5570,shooting basketball,0Xzs2MyIR5A,4,14,train,0
5571,shooting basketball,10b2OJXU950,12,22,train,0
5572,shooting goal (soccer),0aT84tv2V9Q,1,11,train,0
5573,shooting goal (soccer),0dDtXjYLD6A,1,11,train,0
5574,shooting goal (soccer),0Fby_3OoObo,184,194,train,0
5575,shooting goal (soccer),0iFcauN73Zg,23,33,train,0
5576,shooting goal (soccer),0p9nK-rqBOM,3,13,train,0
5577,shooting goal (soccer),0ujPR3ih9zM,15,25,train,0
5578,shooting goal (soccer),0yqIQvdoG_8,0,10,train,0
5579,shooting goal (soccer),12TbXBUMdTc,136,146,train,0
5580,shooting goal (soccer),1aA7lPPfCrw,8,18,train,0
5581,shot put,-L1UGukkW4Y,0,10,train,0
5582,shot put,-NWQ25YdreM,42,52,train,0
5583,shot put,-ST43MBGm5E,13,23,train,0
5584,shot put,-TUCIO1M01o,0,10,train,0
5585,shot put,-wFgCv8DykA,0,10,train,0
5586,shot put,-xQMNMEk2RE,0,10,train,0
5587,shot put,-zW8ydq1GvA,3,13,train,0
5588,shot put,0-r7swaqMc8,2,12,train,0
5589,shot put,09c04NNkqMI,229,239,train,0
5590,shot put,0gfC90gNQnw,2,12,train,0
5591,shot put,0ltBh22tXak,3,13,train,0
5592,shot put,0nN4PM1ub_s,3,13,train,0
5593,shot put,0uXHgiYKV2g,0,10,train,0
5594,shot put,0Wk-o4jT824,2,12,train,0
5595,shot put,0wkBTkZARyQ,65,75,train,0
5596,shot put,0ZORVHJQEpE,3,13,train,0
5597,shot put,12UpGIQWnvY,2,12,train,0
5598,shot put,1bTlBc2PGlk,0,10,train,0
5599,shot put,1oaWNW8uE0A,4,14,train,0
5600,shot put,1obMuoLGA3o,3,13,train,0
5601,shot put,1Qc3_Jzs3tA,15,25,train,0
5602,shot put,1RmfH4SLWJo,3,13,train,0
5603,shot put,1t2NhANQp_A,6,16,train,0
5604,shot put,1W0fAisdth8,18,28,train,0
5605,shot put,2-WZCy-Bdds,0,10,train,0
5606,shoveling snow,-N8u3wSeihI,3,13,train,0
5607,shoveling snow,-osau-6p2AU,27,37,train,0
5608,shoveling snow,-OXQ0KE8cGg,19,29,train,0
5609,shoveling snow,-ppY7E8G3C0,207,217,train,0
5610,shoveling snow,-q_FT4Jt23A,112,122,train,0
5611,shoveling snow,-RJjabrlrjU,148,158,train,0
5612,shoveling snow,-uWc-xNt-1I,4,14,train,0
5613,shoveling snow,-wKHDyrVYac,4,14,train,0
5614,shoveling snow,-YCNtd_5VTg,57,67,train,0
5615,shoveling snow,02Rvsxd82H0,2,12,train,0
5616,shoveling snow,060M6aKGzh0,73,83,train,0
5617,shoveling snow,09pVvvITA-o,3,13,train,0
5618,shoveling snow,0aqDkvYE4fM,43,53,train,0
5619,shoveling snow,0Fq6croYsmc,76,86,train,0
5620,shoveling snow,0jVfElwRIQ8,195,205,train,0
5621,shoveling snow,0kwW_fULnsU,7,17,train,0
5622,shoveling snow,0z3zzNp6Niw,52,62,train,0
5623,shoveling snow,0zK8NHangy0,14,24,train,0
5624,shoveling snow,11coAznxbec,29,39,train,0
5625,shoveling snow,12aTS89Og6Y,26,36,train,0
5626,shoveling snow,14LcHlZSgqA,22,32,train,0
5627,shoveling snow,1eNKBJarmnM,41,51,train,0
5628,shredding paper,18IsTNYYQG4,2,12,train,0
5629,shredding paper,1F1WXfKFkOU,12,22,train,0
5630,shredding paper,1yR4YXE2gCQ,16,26,train,0
5631,shredding paper,2dKC2TjSak4,25,35,train,0
5632,shredding paper,2DSyRTKHibI,1,11,train,0
5633,shredding paper,2t07tEdOFz4,16,26,train,0
5634,shredding paper,2t6zXhhe4DY,47,57,train,0
5635,shuffling cards,-RLw8len4L8,32,42,train,0
5636,shuffling cards,-S5q7b5fBPs,0,10,train,0
5637,shuffling cards,-yNGuu-nuiI,37,47,train,0
5638,shuffling cards,04V-Z2eDKMM,47,57,train,0
5639,shuffling cards,0AkbM87mj-Q,56,66,train,0
5640,shuffling cards,0lokxRagYiE,9,19,train,0
5641,shuffling cards,0mPFRt2ZL40,16,26,train,0
5642,shuffling cards,0nPmDM79H0Y,99,109,train,0
5643,shuffling cards,0PuZB-8KSRM,367,377,train,0
5644,shuffling cards,0zGcksqMOcg,2,12,train,0
5645,shuffling cards,14Om4iy6vdI,5,15,train,0
5646,shuffling cards,1d6SQQTn1m8,5,15,train,0
5647,shuffling cards,1DBuUq_wg9g,275,285,train,0
5648,shuffling cards,1Krn8hNJGso,28,38,train,0
5649,shuffling cards,1nTVDSyIKoc,4,14,train,0
5650,shuffling cards,1Ocpy8wKPN8,1,11,train,0
5651,shuffling cards,1tb653hI2oo,0,10,train,0
5652,shuffling cards,1ug3UIC9tVw,221,231,train,0
5653,shuffling cards,1zctllXrZW8,11,21,train,0
5654,shuffling cards,2baUstrtrNY,6,16,train,0
5655,shuffling cards,2ejtQlOaAa8,496,506,train,0
5656,side kick,08UwhpFcqMc,96,106,train,0
5657,side kick,0F1PLFSFzc0,1,11,train,0
5658,side kick,0j1en7K4Z5I,65,75,train,0
5659,side kick,0jD38s-_XXA,182,192,train,0
5660,side kick,0P6A7BFk7TQ,1,11,train,0
5661,side kick,0T73AvNuKc4,0,10,train,0
5662,side kick,0Yerdf3vNbA,0,10,train,0
5663,side kick,1AOZNytDQLI,6,16,train,0
5664,side kick,1AznM0BfGb0,3,13,train,0
5665,side kick,1cM-6bGd4ZU,21,31,train,0
5666,side kick,1f9V6QmHIfo,2,12,train,0
5667,side kick,1Hpsz_KROBk,1,11,train,0
5668,side kick,1imeAjblDIg,21,31,train,0
5669,side kick,1Jb6eiFTr0k,80,90,train,0
5670,side kick,1kCsPwiuKng,287,297,train,0
5671,side kick,1lNllJ5IESg,0,10,train,0
5672,side kick,1mFaU7lQMP0,0,10,train,0
5673,side kick,1mKDAkbZ2KM,6,16,train,1
5674,side kick,1qUJgjDoFBY,1,11,train,0
5675,side kick,1tSnYy9Nisc,19,29,train,0
5676,side kick,1uI1e8RPFb4,8,18,train,0
5677,side kick,1WTG3EoLhwk,0,10,train,0
5678,side kick,1y0fsZoVavI,16,26,train,0
5679,side kick,1YJuY4vKlvs,0,10,train,1
5680,side kick,26ZrdnKGk2Q,0,10,train,0
5681,sign language interpreting,-o0ZoWKge2k,2,12,train,0
5682,sign language interpreting,-V8ApSSg0Kg,428,438,train,0
5683,sign language interpreting,0aiiFHqQTLU,4,14,train,0
5684,sign language interpreting,0jLLkdDhr70,116,126,train,0
5685,sign language interpreting,0K9eESts1Y8,1,11,train,0
5686,sign language interpreting,0WCe-M7tR2o,70,80,train,0
5687,sign language interpreting,1e99jW8aUVc,25,35,train,0
5688,sign language interpreting,2iLJQsIbcyg,108,118,train,0
5689,sign language interpreting,2L4l0WoTntQ,65,75,train,0
5690,singing,08geW7CrL-4,21,31,train,0
5691,singing,08giIwmGdqs,4,14,train,0
5692,singing,0hh56r3UZkU,34,44,train,0
5693,singing,0hhdwUcurPY,123,133,train,0
5694,singing,0hheK4sUTls,245,255,train,0
5695,singing,0L32fqWezu4,3,13,train,0
5696,singing,0L435d3zKFc,166,176,train,0
5697,singing,0L465xA6iI0,0,10,train,0
5698,singing,0lSG_XwYTHg,85,95,train,0
5699,singing,0OxmVMYh7sE,62,72,train,1
5700,singing,0UPlDPqlVUI,222,232,train,1
5701,singing,0WeqMP6xabk,72,82,train,1
5702,singing,0X-bncPSKnA,47,57,train,1
5703,singing,0YaC-YW3JRs,39,49,train,0
5704,singing,0YYwW9ZG160,0,10,train,0
5705,singing,0YZHuRx0AUs,20,30,train,0
5706,singing,0_tNR_eU_Ss,168,178,train,0
5707,singing,0_tZ4OTT1MI,256,266,train,0
5708,singing,0_tznV3JhCc,368,378,train,0
5709,singing,17u2o3lgVp8,197,207,train,1
5710,singing,19H8d3Ar0Ls,4,14,train,0
5711,singing,19HZ4Sb2zRg,10,20,train,0
5712,singing,19IbwpHBNdg,91,101,train,0
5713,singing,1bI8pGLBagY,227,237,train,0
5714,singing,1bIuR3fuVdc,35,45,train,0
5715,singing,1eDokOxM2Oo,92,102,train,1
5716,singing,1OQN3wauDbE,206,216,train,0
5717,singing,1oR8FSr-eyw,184,194,train,0
5718,singing,1oSuGexwRc0,41,51,train,0
5719,singing,1oTKUXA9eQM,3,13,train,0
5720,situp,02ayT4lFErI,1,11,train,0
5721,situp,0D9Xp8Ke_p0,16,26,train,0
5722,situp,0hHkafYHamQ,462,472,train,0
5723,situp,0OXrSYJnoVU,70,80,train,0
5724,situp,0vy1QR7gQvc,26,36,train,0
5725,situp,0Wg45KEoKfI,83,93,train,0
5726,situp,0xWU9nz_pyo,45,55,train,0
5727,situp,1-9qLP-ouDM,53,63,train,0
5728,situp,19_aTTM4ivE,46,56,train,0
5729,situp,1fbU_MkV7NE,37,47,train,0
5730,situp,1GCGqZ0mANc,0,10,train,0
5731,situp,1I32icBayTY,106,116,train,0
5732,situp,1IWPg91i49A,0,10,train,0
5733,situp,1MOBjYGtXPs,3,13,train,0
5734,situp,1pBelFN3flQ,1,11,train,0
5735,situp,1S1n3W7xpXo,0,10,train,0
